order_id,customer_id,order_date,category,product_name,quantity,unit_price,discount_pct,payment_method,order_status
O01906,C0453,2025-01-31,Electronics,Product 84,4,2010.25,0.05,UPI,Completed
O01907,C0473,2023-09-17,Home,Product 100,1,1468.71,0.15,UPI,Cancelled
O01908,C0494,2024-07-14,Electronics,Product 61,1,4187.75,0.15,Card,Cancelled
O01909,C0389,2023-05-29,ELECTRONICS,Product 38,2,4298.46,0.05,UPI,Cancelled
O01910,C0176,2024-02-11, electronics ,Product 28,2,4565.71,0.1,UPI,Completed
O01911,C0229,2023-11-09,Fashion,Product 114,1,983.44,0.0,UPI,Returned
O01912,C0049,2024-10-02, electronics ,Product 119,2,739.69,0.15,UPI,Returned
O01913,C0013,2023-11-04,Home,Product 18,4,1424.71,0.1,COD,Cancelled
O01914,C0068,2023-04-25,Electronics,Product 14,5,2917.37,0.0,Card,Returned
O01915,C0221,2023-04-04,fashion ,Product 113,5,2082.56,0.1,COD,Returned
O01916,C0220,2023-09-19,fashion ,Product 87,5,2164.37,0.05,Card,Cancelled
O01917,C0160,2024-05-27,Fashion,Product 34,1,215.81,0.05,Card,Returned
O01918,C0017,2024-08-01,Fashion,Product 38,5,3136.59,0.05,UPI,Cancelled
O01919,C0372,2024-02-18,fashion ,Product 120,3,4137.01,0.05,Card,Returned
O01920,C0118,2025-03-15,ELECTRONICS,Product 70,2,1418.18,0.15,Card,Cancelled
O01921,C0495,2023-05-01,fashion ,Product 53,1,1660.95,0.15,UPI,Completed
O01922,C0373,2023-06-20,Fashion,Product 88,1,4700.12,0.05,UPI,Cancelled
O01923,C0002,2023-08-02,Electronics,Product 3,-3,189.05,0.15,UPI,Cancelled
O01924,C0003,2024-08-30,Electronics,Product 67,4,2653.35,0.0,UPI,Cancelled
O01925,C0489,2023-01-03,Electronics,Product 50,1,2881.82,0.05,UPI,Completed
O01926,C0298,2024-04-12,Home,Product 69,4,4730.85,0.15,COD,Returned
O01927,C0376,2023-01-10,ELECTRONICS,Product 39,5,2762.3,0.0,COD,Cancelled
O01928,C0026,2024-02-02,Electronics,Product 118,4,3023.95,0.1,COD,Completed
O01929,C0126,2023-04-10,Fashion,Product 11,2,4654.89,0.0,Card,Completed
O01930,C0169,2024-01-14,fashion ,Product 19,5,3820.22,0.1,UPI,Completed
O01931,C0007,2025-04-04,Electronics,Product 47,2,1096.92,0.05,Card,Cancelled
O01932,C0295,2023-11-26,fashion ,Product 77,4,1326.88,0.1,Card,Cancelled
O01933,C0282,2023-02-24, electronics ,Product 35,4,4418.05,0.0,UPI,Returned
O01934,C0472,2024-12-06, electronics ,Product 84,5,1190.21,0.15,COD,Cancelled
O01935,C0272,2024-02-05,ELECTRONICS,Product 65,1,4447.49,0.15,Card,Returned
O01936,C0468,2024-04-23,ELECTRONICS,Product 82,3,4857.6,0.15,Card,Completed
O01937,C0151,2024-04-10,Electronics,Product 21,2,3136.8,0.05,COD,Returned
O01938,C0481,2023-04-29,Electronics,Product 81,3,965.78,0.1,Card,Returned
O01939,C0059,2025-06-06,Electronics,Product 8,1,2376.78,0.05,UPI,Completed
O01940,C0066,2023-01-25,fashion ,Product 32,3,2659.62,0.15,UPI,Completed
O01941,C0103,2025-02-02, electronics ,Product 73,1,3701.54,0.15,UPI,Cancelled
O01942,C0485,2024-11-01,fashion ,Product 92,1,1933.88,0.15,COD,Cancelled
O01943,C0396,2023-08-18,Home,Product 117,4,4870.41,0.1,Card,Cancelled
O01944,C0458,2023-11-09, electronics ,Product 57,1,2152.91,0.05,COD,Cancelled
O01945,C0046,2023-01-26,ELECTRONICS,Product 31,4,133.53,0.15,COD,Returned
O01946,C0077,2023-11-13,ELECTRONICS,Product 31,2,1813.64,0.15,UPI,Cancelled
O01947,C0388,2023-06-17,Electronics,Product 96,4,3429.01,0.15,COD,Completed
O01948,C0434,2023-01-04,Fashion,Product 91,4,4065.28,0.1,COD,Cancelled
O01949,C0490,2023-10-10,fashion ,Product 113,2,2265.46,0.15,COD,Cancelled
O01950,C0151,2023-10-04,Fashion,Product 60,5,4166.36,0.05,COD,Completed
O01951,C0478,2023-02-07,Electronics,Product 104,2,2600.27,0.15,Card,Completed
O01952,C0108,2025-06-03,ELECTRONICS,Product 7,2,1605.47,0.15,COD,Cancelled
O01953,C0173,2023-04-24,Home,Product 56,5,4233.04,0.1,UPI,Cancelled
O01954,C0205,2023-06-26,Home,Product 89,3,1454.42,0.1,COD,Completed
O01955,C0397,2024-12-28, electronics ,Product 70,1,2797.11,0.05,Card,Completed
O01956,C0116,2024-03-15,ELECTRONICS,Product 87,1,2975.12,0.1,COD,Returned
O01957,C0301,2024-06-24,Fashion,Product 69,2,213.68,0.15,Card,Cancelled
O01958,C0023,2023-04-11, electronics ,Product 12,1,888.89,0.1,Card,Completed
O01959,C0442,2025-01-13,Electronics,Product 16,3,3570.34,0.0,Card,Returned
O01960,C0255,2025-04-23, electronics ,Product 13,5,3596.3,0.15,UPI,Completed
O01961,C0305,2024-12-16,Fashion,Product 71,2,4157.55,0.0,UPI,Completed
O01962,C0471,2023-01-14,Fashion,Product 105,3,672.2,0.0,COD,Cancelled
O01963,C0285,2024-04-22,Fashion,Product 6,1,3925.3,0.0,COD,Cancelled
O01964,C0316,2023-12-30,Electronics,Product 93,2,2585.9,0.0,COD,Returned
O01965,C0269,2024-10-13,ELECTRONICS,Product 112,3,1886.83,0.0,COD,Completed
O01966,C0173,2024-03-24,fashion ,Product 22,1,3560.23,0.0,Card,Completed
O01967,C0268,2025-06-07,Home,Product 1,5,2411.2,0.15,COD,Completed
O01968,C0015,2024-03-01,fashion ,Product 89,2,2608.73,0.15,UPI,Completed
O01969,C0325,2025-06-19,Fashion,Product 33,2,2457.5,0.0,COD,Completed
O01970,C0450,2023-08-21,Fashion,Product 72,4,4330.13,0.0,UPI,Cancelled
O01971,C0188,2025-01-10,ELECTRONICS,Product 60,-5,4348.94,0.0,UPI,Completed
O01972,C0394,2023-10-28, electronics ,Product 28,3,4394.06,0.05,UPI,Completed
O01973,C0309,2025-03-19,Home,Product 98,4,1973.89,0.1,Card,Cancelled
O01974,C0227,2023-01-21,Home,Product 88,4,1846.89,0.15,COD,Returned
O01975,C0477,2025-05-20,ELECTRONICS,Product 90,1,3767.98,0.05,UPI,Cancelled
O01976,C0153,2025-05-08, electronics ,Product 50,1,456.23,0.15,UPI,Completed
O01977,C0393,2025-04-12,,Product 115,2,3930.67,0.1,UPI,Returned
O01978,C0071,2025-06-05,ELECTRONICS,Product 70,1,4290.87,0.0,UPI,Completed
O01979,C0308,2023-04-20,Electronics,Product 105,1,175.8,0.05,UPI,Completed
O01980,C0369,2023-03-14,ELECTRONICS,Product 98,1,4056.96,0.15,COD,Cancelled
O01981,C0445,2023-09-08,fashion ,Product 111,4,1716.97,0.1,COD,Completed
O01982,C0451,2023-01-18,ELECTRONICS,Product 117,-1,2543.48,0.1,UPI,Cancelled
O01983,C0439,2024-08-22,Electronics,Product 41,5,2415.05,0.1,Card,Returned
O01984,C0230,2025-02-27,Fashion,Product 43,1,4055.18,0.05,UPI,Returned
O01985,C0175,2024-05-24,ELECTRONICS,Product 34,3,858.35,0.0,COD,Returned
O01986,C0079,2025-01-21,ELECTRONICS,Product 101,4,1534.32,0.1,Card,Cancelled
O01987,C0227,2023-02-07,Electronics,Product 4,4,2357.39,0.0,COD,Cancelled
O01988,C0334,2025-04-04,Fashion,Product 69,1,4975.05,0.05,Card,Returned
O01989,C0117,2024-05-13,fashion ,Product 3,1,3903.95,0.15,Card,Completed
O01990,C0344,2023-11-29, electronics ,Product 50,3,344.07,0.05,Card,Cancelled
O01991,C0458,2024-02-17,Fashion,Product 24,4,2819.5,0.1,UPI,Cancelled
O01992,C0335,2023-05-20,Fashion,Product 88,4,1113.68,0.15,UPI,Returned
O01993,C0496,2023-08-02,Fashion,Product 61,2,2146.09,0.05,Card,Returned
O01994,C0259,2024-06-25,Fashion,Product 78,2,355.38,0.0,Card,Returned
O01995,C0091,2024-08-28,Electronics,Product 89,5,1739.58,0.1,UPI,Cancelled
O01996,C0484,2023-01-27,fashion ,Product 99,1,809.47,0.05,COD,Cancelled
O01997,C0231,2023-12-02,Fashion,Product 33,1,3904.91,0.1,UPI,Returned
O01998,C0257,2023-03-01,fashion ,Product 113,3,2370.53,0.1,Card,Cancelled
O01999,C0442,2023-03-20,Electronics,Product 31,2,4172.75,0.1,UPI,Completed
O02000,C0067,2024-02-17,Fashion,Product 94,4,1110.59,0.0,COD,Completed
O02001,C0055,2023-05-31,Electronics,Product 107,2,2377.46,0.1,COD,Cancelled
O02002,C0085,2024-05-18,Electronics,Product 100,4,1543.19,0.1,UPI,Cancelled
O02003,C0120,2024-02-18,Electronics,Product 48,3,961.03,0.0,Card,Returned
O02004,C0096,2025-05-27,Electronics,Product 116,1,982.9,0.15,COD,Returned
O02005,C0204,2023-09-30,ELECTRONICS,Product 64,1,4161.24,0.0,Card,Returned
O02006,C0455,2024-04-06,Electronics,Product 118,1,1158.58,0.0,Card,Completed
O02007,C0351,2023-02-10,Electronics,Product 5,4,1526.91,0.05,UPI,Completed
O02008,C0144,2023-07-07,Fashion,Product 74,4,1197.0,0.0,Card,Completed
O02009,C0124,2024-03-30,fashion ,Product 1,5,2745.66,0.0,COD,Cancelled
O02010,C0316,2023-06-10,,Product 79,3,4106.36,0.1,UPI,Returned
O02011,C0237,2024-09-11,Home,Product 21,5,4957.4,0.15,UPI,Returned
O02012,C0199,2024-08-09, electronics ,Product 45,1,3295.87,0.1,COD,Cancelled
O02013,C0232,2024-03-16,Fashion,Product 83,1,1722.53,0.05,Card,Completed
O02014,C0302,2023-12-31,Fashion,Product 34,5,3154.8,0.1,UPI,Cancelled
O02015,C0418,2024-07-13,Electronics,Product 54,1,3766.1,0.1,Card,Completed
O02016,C0473,2023-01-11,Electronics,Product 73,2,4803.17,0.05,COD,Completed
O02017,C0398,2023-03-21,ELECTRONICS,Product 113,2,4087.86,0.0,Card,Cancelled
O02018,C0089,2023-02-05, electronics ,Product 45,5,4789.88,0.05,UPI,Completed
O02019,C0021,2023-09-08, electronics ,Product 104,1,1933.77,0.1,Card,Completed
O02020,C0173,2025-01-16,ELECTRONICS,Product 43,1,4001.45,0.0,UPI,Cancelled
O02021,C0146,2024-07-21,Home,Product 101,5,1119.94,0.05,UPI,Completed
O02022,C0084,2023-09-10,fashion ,Product 55,2,748.09,0.0,Card,Returned
O02023,C0426,2023-08-25,ELECTRONICS,Product 97,5,1424.09,0.05,COD,Completed
O02024,C0161,2025-02-08,fashion ,Product 77,4,3112.46,0.0,UPI,Completed
O02025,C0247,2024-02-16,Fashion,Product 40,2,2981.19,0.1,UPI,Completed
O02026,C0138,2024-09-01,Home,Product 12,1,2875.15,0.15,Card,Returned
O02027,C0039,2023-07-05,Home,Product 30,1,589.39,0.1,UPI,Returned
O02028,C0141,2024-03-09,Fashion,Product 41,4,840.61,0.15,Card,Cancelled
O02029,C0456,2023-05-26,fashion ,Product 55,1,690.28,0.05,UPI,Completed
O02030,C0273,2024-11-06,ELECTRONICS,Product 41,5,4385.34,0.1,UPI,Completed
O02031,C0118,2023-03-06,ELECTRONICS,Product 46,2,148.67,0.0,Card,Completed
O02032,C0122,2024-10-17,Home,Product 108,2,341.91,0.15,Card,Returned
O02033,C0499,2023-09-25, electronics ,Product 48,4,3492.88,0.1,UPI,Completed
O02034,C0131,2023-08-30,Home,Product 103,1,3409.49,0.0,COD,Completed
O02035,C0022,2024-07-09,Fashion,Product 64,1,3206.83,0.05,UPI,Completed
O02036,C0049,2024-07-25,ELECTRONICS,Product 112,2,3125.8,0.0,UPI,Cancelled
O02037,C0222,2024-11-12,ELECTRONICS,Product 8,4,4428.76,0.1,COD,Returned
O02038,C0379,2024-06-27,fashion ,Product 22,3,4866.04,0.1,COD,Cancelled
O02039,C0379,2025-03-18,fashion ,Product 35,4,2049.7,0.05,COD,Returned
O02040,C0327,2023-08-10,ELECTRONICS,Product 95,2,1928.84,0.15,UPI,Returned
O02041,C0387,2025-06-09,Electronics,Product 69,2,998.42,0.15,UPI,Cancelled
O02042,C0390,2024-02-26,ELECTRONICS,Product 113,4,983.37,0.0,UPI,Completed
O02043,C0292,2023-10-08,fashion ,Product 23,2,3010.71,0.0,COD,Returned
O02044,C0021,2025-05-01, electronics ,Product 53,4,2052.66,0.1,Card,Completed
O02045,C0245,2023-07-18,ELECTRONICS,Product 83,5,292.76,0.05,COD,Completed
O02046,C0126,2023-03-28,ELECTRONICS,Product 98,1,1083.88,0.05,UPI,Completed
O02047,C0304,2023-04-06, electronics ,Product 49,3,4275.67,0.0,Card,Completed
O02048,C0165,2024-05-12,Fashion,Product 36,5,2061.14,0.15,UPI,Cancelled
O02049,C0363,2024-02-05,fashion ,Product 92,4,4703.03,0.0,UPI,Returned
O02050,C0217,2023-06-27,Electronics,Product 57,3,4148.2,0.05,UPI,Returned
O02051,C0403,2025-06-07,Fashion,Product 15,1,160.91,0.1,Card,Returned
O02052,C0103,2023-11-03,Home,Product 13,1,2006.54,0.1,Card,Completed
O02053,C0459,2024-04-20,Fashion,Product 67,2,1873.86,0.15,UPI,Cancelled
O02054,C0320,2024-09-10,Electronics,Product 105,2,1459.47,0.15,UPI,Cancelled
O02055,C0226,2023-04-13,Electronics,Product 12,3,4195.88,0.15,COD,Returned
O02056,C0022,2023-11-03, electronics ,Product 37,5,2845.77,0.15,Card,Cancelled
O02057,C0138,2024-05-23,,Product 55,3,3926.43,0.05,COD,Cancelled
O02058,C0006,2024-08-06, electronics ,Product 46,5,4383.32,0.1,COD,Completed
O02059,C0291,2023-05-21,Electronics,Product 36,4,3472.25,0.05,UPI,Returned
O02060,C0007,2023-09-30,Electronics,Product 77,4,1760.63,0.1,COD,Cancelled
O02061,C0201,2023-10-02,Home,Product 36,4,1248.83,0.0,UPI,Returned
O02062,C0219,2023-03-21,Electronics,Product 40,2,2494.77,0.15,COD,Completed
O02063,C0268,2024-06-01,ELECTRONICS,Product 36,3,1140.17,0.0,Card,Returned
O02064,C0334,2025-02-09,ELECTRONICS,Product 113,4,2136.63,0.15,Card,Completed
O02065,C0415,2024-02-18,Electronics,Product 48,4,3329.7,0.0,COD,Cancelled
O02066,C0031,2024-08-07, electronics ,Product 58,5,2429.35,0.05,COD,Completed
O02067,C0358,2023-11-12,Fashion,Product 84,1,4222.16,0.15,UPI,Cancelled
O02068,C0018,2025-02-09,ELECTRONICS,Product 116,2,278.87,0.05,Card,Cancelled
O02069,C0203,2023-09-09,Fashion,Product 83,4,2256.15,0.05,UPI,Cancelled
O02070,C0070,2023-05-04, electronics ,Product 95,4,998.71,0.15,Card,Returned
O02071,C0263,2024-09-21,Fashion,Product 66,3,3270.51,0.15,Card,Completed
O02072,C0424,2024-11-23,Electronics,Product 50,5,2406.57,0.05,COD,Cancelled
O02073,C0264,2025-04-12,Home,Product 80,2,4355.44,0.15,Card,Completed
O02074,C0012,2024-10-14,Home,Product 82,3,1583.15,0.05,UPI,Completed
O02075,C0217,2024-10-25,Home,Product 98,4,480.97,0.15,COD,Returned
O02076,C0430,2024-02-05,Electronics,Product 98,4,441.67,0.05,COD,Returned
O02077,C0091,2025-04-09,fashion ,Product 108,1,3116.98,0.05,Card,Completed
O02078,C0453,2024-12-20, electronics ,Product 99,5,4040.99,0.15,UPI,Cancelled
O02079,C0313,2025-04-22,ELECTRONICS,Product 22,1,2085.6,0.1,UPI,Completed
O02080,C0489,2024-08-28,Home,Product 31,2,4865.13,0.0,COD,Completed
O02081,C0010,2024-10-17,Electronics,Product 37,3,1858.08,0.15,Card,Completed
O02082,C0420,2023-03-07,fashion ,Product 57,4,1030.27,0.1,Card,Returned
O02083,C0468,2023-10-06,fashion ,Product 96,5,3901.29,0.05,UPI,Returned
O02084,C0380,2024-12-11,Electronics,Product 60,2,3650.93,0.0,Card,Cancelled
O02085,C0193,2023-01-06,Home,Product 35,5,3350.29,0.0,Card,Returned
O02086,C0472,2025-02-12,Electronics,Product 14,5,1960.11,0.1,COD,Returned
O02087,C0169,2024-10-31,Electronics,Product 26,2,4703.46,0.0,UPI,Cancelled
O02088,C0153,2023-06-09,Electronics,Product 58,1,4411.19,0.05,UPI,Returned
O02089,C0493,2024-10-17,Electronics,Product 59,5,880.74,0.05,COD,Completed
O02090,C0446,2024-07-17,ELECTRONICS,Product 107,5,1565.82,0.1,UPI,Returned
O02091,C0297,2024-06-12,ELECTRONICS,Product 73,1,1000.87,0.15,COD,Cancelled
O02092,C0480,2027-01-01,fashion ,Product 88,1,650.43,0.15,UPI,Completed
O02093,C0017,2023-05-16,fashion ,Product 18,4,4219.29,0.05,COD,Completed
O02094,C0473,2025-02-14,Fashion,Product 25,4,3395.34,0.1,Card,Cancelled
O02095,C0334,2024-09-01, electronics ,Product 83,2,1340.1,0.15,UPI,Completed
O02096,C0339,2025-02-03,Home,Product 19,-2,1561.46,0.1,UPI,Cancelled
O02097,C0080,2023-04-03, electronics ,Product 59,-5,1884.74,0.0,UPI,Returned
O02098,C0475,2024-02-19,Home,Product 8,3,1324.64,0.15,COD,Cancelled
O02099,C0193,2025-02-11,ELECTRONICS,Product 18,1,4237.86,0.1,UPI,Cancelled
O02100,C0257,2025-02-21,Electronics,Product 90,3,2710.66,0.15,Card,Cancelled
O02101,C0360,2025-06-13,ELECTRONICS,Product 108,1,4398.19,0.05,UPI,Cancelled
O02102,C0190,2024-05-25,ELECTRONICS,Product 92,5,2060.32,0.05,UPI,Completed
O02103,C0238,2024-01-26,fashion ,Product 100,2,3162.15,0.15,Card,Returned
O02104,C0419,2024-08-18,Fashion,Product 117,1,4291.07,0.05,UPI,Returned
O02105,C0199,2023-07-10, electronics ,Product 22,1,4810.11,0.05,UPI,Cancelled
O02106,C0292,2024-04-09,fashion ,Product 53,4,966.91,0.1,Card,Returned
O02107,C0080,2024-09-07,fashion ,Product 118,5,3712.46,0.05,UPI,Cancelled
O02108,C0285,2025-06-04,fashion ,Product 60,5,3579.57,0.15,COD,Completed
O02109,C0063,2024-03-20, electronics ,Product 33,3,2673.44,0.0,COD,Cancelled
O02110,C0309,2023-04-08,fashion ,Product 96,5,1029.04,0.0,UPI,Completed
O02111,C0149,2023-01-05,ELECTRONICS,Product 7,-4,3296.62,0.15,Card,Completed
O02112,C0157,2023-03-10,Home,Product 84,5,3340.54,0.0,Card,Returned
O02113,C0105,2023-11-04,fashion ,Product 104,5,2917.07,0.1,UPI,Returned
O02114,C0277,2023-02-03,Fashion,Product 83,5,1703.4,0.15,Card,Completed
O02115,C0497,2023-01-12,Home,Product 84,2,841.53,0.05,UPI,Cancelled
O02116,C0220,2024-05-11,fashion ,Product 103,2,601.29,0.1,COD,Returned
O02117,C0424,2024-08-05,fashion ,Product 118,4,4866.63,0.0,COD,Cancelled
O02118,C0243,2027-01-01,Home,Product 47,4,1305.42,0.0,Card,Returned
O02119,C0171,2024-06-22,Fashion,Product 20,4,3812.71,0.1,UPI,Cancelled
O02120,C0062,2023-11-11,Home,Product 21,2,1658.14,0.0,COD,Completed
O02121,C0050,2023-11-20,Electronics,Product 7,4,2531.38,0.15,UPI,Returned
O02122,C0215,2023-12-25,Electronics,Product 97,2,2920.43,0.05,UPI,Completed
O02123,C0306,2025-02-01,Home,Product 10,3,2994.85,0.15,UPI,Completed
O02124,C0415,2023-11-02,ELECTRONICS,Product 110,4,4981.9,0.1,Card,Cancelled
O02125,C0221,2025-03-09,Electronics,Product 57,5,3773.98,0.15,UPI,Completed
O02126,C0241,2023-01-06,Fashion,Product 42,3,473.46,0.0,Card,Returned
O02127,C0400,2024-12-05,ELECTRONICS,Product 12,1,2468.27,0.05,COD,Completed
O02128,C0197,2023-03-22, electronics ,Product 33,5,281.49,0.0,COD,Cancelled
O02129,C0041,2023-12-21,Home,Product 95,-5,4058.03,0.1,Card,Cancelled
O02130,C0188,2024-09-26, electronics ,Product 78,3,3365.39,0.15,UPI,Returned
O02131,C0006,2023-01-03,fashion ,Product 32,4,4472.08,0.0,COD,Cancelled
O02132,C0010,2023-05-01, electronics ,Product 78,3,4623.29,0.05,UPI,Completed
O02133,C0202,2023-08-03, electronics ,Product 99,5,4704.88,0.0,UPI,Returned
O02134,C0351,2024-07-11,ELECTRONICS,Product 81,3,4863.3,0.0,COD,Cancelled
O02135,C0081,2023-06-05,fashion ,Product 90,5,1755.94,0.15,Card,Returned
O02136,C0370,2023-07-31, electronics ,Product 44,4,3632.08,0.05,UPI,Completed
O02137,C0436,2024-04-24,Electronics,Product 65,2,4548.63,0.0,Card,Cancelled
O02138,C0497,2024-09-11,Electronics,Product 77,1,924.12,0.0,COD,Returned
O02139,C0355,2025-05-09,Home,Product 114,5,4897.5,0.05,UPI,Completed
O02140,C0194,2023-05-29,Electronics,Product 13,2,1742.9,0.1,COD,Cancelled
O02141,C0124,2023-06-16, electronics ,Product 85,5,684.59,0.15,UPI,Cancelled
O02142,C0076,2024-11-19,Electronics,Product 41,4,1206.86,0.15,COD,Completed
O02143,C0143,2023-10-07,ELECTRONICS,Product 62,4,3659.41,0.0,COD,Returned
O02144,C0385,2023-07-21,Electronics,Product 38,2,2012.97,0.0,COD,Returned
O02145,C0449,2024-08-13,Fashion,Product 103,3,1998.68,0.15,UPI,Cancelled
O02146,C0193,2024-12-20,Electronics,Product 47,2,1237.24,0.0,UPI,Returned
O02147,C0067,2024-07-01,ELECTRONICS,Product 63,4,4083.48,0.15,UPI,Completed
O02148,C0417,2023-02-19,Electronics,Product 51,4,1258.87,0.15,Card,Completed
O02149,C0375,2024-01-15,fashion ,Product 114,4,3241.25,0.15,Card,Completed
O02150,C0111,2023-05-04,fashion ,Product 6,5,3002.59,0.05,UPI,Returned
O02151,C0012,2023-05-27,fashion ,Product 34,2,1760.94,0.05,Card,Cancelled
O02152,C0440,2024-09-03,Electronics,Product 74,5,3281.41,0.05,Card,Completed
O02153,C0069,2024-06-30,Fashion,Product 45,1,4594.43,0.15,Card,Returned
O02154,C0303,2023-10-07, electronics ,Product 6,3,1663.21,0.1,COD,Cancelled
O02155,C0009,2023-04-03,Home,Product 72,3,691.8,0.15,Card,Returned
O02156,C0433,2023-10-18,ELECTRONICS,Product 98,3,1717.84,0.15,UPI,Completed
O02157,C0253,2024-01-15,fashion ,Product 64,5,356.43,0.15,Card,Completed
O02158,C0216,2024-02-23, electronics ,Product 40,2,2754.63,0.0,Card,Completed
O02159,C0216,2024-10-17,Fashion,Product 3,3,742.3,0.1,UPI,Cancelled
O02160,C0102,2023-03-14,Home,Product 1,5,432.47,0.05,COD,Returned
O02161,C0217,2025-04-08,Electronics,Product 45,1,2680.14,0.0,Card,Completed
O02162,C0303,2023-03-18,ELECTRONICS,Product 40,2,2267.45,0.1,UPI,Returned
O02163,C0110,2025-01-19,Electronics,Product 88,4,4077.09,0.15,COD,Completed
O02164,C0377,2023-05-07,Electronics,Product 98,3,3250.63,0.15,Card,Returned
O02165,C0220,2024-02-19,ELECTRONICS,Product 50,3,4437.36,0.05,UPI,Cancelled
O02166,C0236,2024-10-04,Fashion,Product 71,5,4778.74,0.1,COD,Cancelled
O02167,C0356,2023-09-06,Fashion,Product 109,1,2422.83,0.0,COD,Cancelled
O02168,C0289,2025-04-05, electronics ,Product 21,2,225.11,0.1,Card,Cancelled
O02169,C0354,2025-05-20,Home,Product 78,2,3523.15,0.05,COD,Completed
O02170,C0133,2025-05-31,Electronics,Product 24,2,4356.03,0.05,Card,Completed
O02171,C0236,2025-04-03,Fashion,Product 80,2,4311.38,0.05,Card,Completed
O02172,C0364,2023-08-31, electronics ,Product 29,4,3632.56,0.1,COD,Completed
O02173,C0295,2024-12-03,Electronics,Product 33,1,3474.83,0.0,UPI,Cancelled
O02174,C0265,2025-02-18,ELECTRONICS,Product 38,5,777.67,0.1,Card,Returned
O02175,C0312,2024-06-21,Electronics,Product 103,1,3396.07,0.1,Card,Completed
O02176,C0460,2024-12-07,Fashion,Product 8,3,4582.71,0.15,Card,Cancelled
O02177,C0283,2024-09-29, electronics ,Product 16,5,244.33,0.15,Card,Completed
O02178,C0222,2023-07-08,Home,Product 93,2,3917.5,0.05,Card,Cancelled
O02179,C0213,2023-07-28,Home,Product 65,4,3529.23,0.0,Card,Cancelled
O02180,C0227,2023-01-29,Electronics,Product 27,3,2836.71,0.0,UPI,Cancelled
O02181,C0258,2023-11-17,ELECTRONICS,Product 18,1,3187.86,0.0,COD,Completed
O02182,C0068,2023-11-01,Fashion,Product 35,4,190.66,0.15,Card,Cancelled
O02183,C0191,2024-04-09,fashion ,Product 119,5,111.86,0.15,UPI,Completed
O02184,C0261,2024-02-19,Home,Product 46,1,3208.03,0.15,Card,Cancelled
O02185,C0305,2024-04-03,Fashion,Product 83,1,2972.37,0.0,COD,Completed
O02186,C0384,2024-08-07,fashion ,Product 108,5,2754.25,0.1,COD,Completed
O02187,C0018,2024-12-24,fashion ,Product 95,3,3139.08,0.1,Card,Completed
O02188,C0074,2025-03-30,Fashion,Product 100,3,4374.73,0.1,UPI,Completed
O02189,C0196,2024-08-27,Electronics,Product 17,2,594.14,0.0,COD,Completed
O02190,C0117,2024-07-29,ELECTRONICS,Product 3,3,120.01,0.0,UPI,Returned
O02191,C0449,2024-12-16, electronics ,Product 18,4,4557.13,0.1,Card,Cancelled
O02192,C0204,2024-10-14,Home,Product 60,2,3757.96,0.15,UPI,Returned
O02193,C0270,2023-05-12,Home,Product 70,5,3279.76,0.0,Card,Returned
O02194,C0268,2023-10-25,Electronics,Product 50,5,3517.89,0.05,COD,Returned
O02195,C0240,2024-01-14,Home,Product 74,3,3037.35,0.1,Card,Completed
O02196,C0138,2024-12-04,fashion ,Product 100,3,4004.22,0.05,COD,Returned
O02197,C0471,2025-05-26,Fashion,Product 20,2,1086.52,0.0,UPI,Returned
O02198,C0197,2023-05-25,Fashion,Product 17,1,136.3,0.15,Card,Cancelled
O02199,C0487,2024-12-01,ELECTRONICS,Product 43,3,2546.38,0.15,Card,Cancelled
O02200,C0495,2023-12-27, electronics ,Product 33,3,2404.28,0.1,UPI,Completed
O02201,C0403,2024-04-02,Fashion,Product 104,1,2701.68,0.05,Card,Returned
O02202,C0131,2024-02-29,ELECTRONICS,Product 14,1,854.14,0.1,Card,Cancelled
O02203,C0478,2024-08-25,ELECTRONICS,Product 1,1,804.23,0.05,UPI,Returned
O02204,C0398,2024-03-12, electronics ,Product 108,4,1659.56,0.15,UPI,Returned
O02205,C0024,2023-09-09,fashion ,Product 39,1,4068.46,0.1,UPI,Completed
O02206,C0409,2023-03-04,Home,Product 43,5,3683.48,0.05,UPI,Returned
O02207,C0297,2023-08-06,Electronics,Product 75,3,3873.77,0.0,COD,Cancelled
O02208,C0459,2025-05-14,fashion ,Product 113,5,2486.2,0.1,Card,Completed
O02209,C0313,2023-08-03,ELECTRONICS,Product 68,5,164.59,0.1,UPI,Cancelled
O02210,C0354,2025-02-27,Fashion,Product 39,2,4940.5,0.0,COD,Cancelled
O02211,C0347,2023-08-17,Electronics,Product 114,4,1750.23,0.0,UPI,Returned
O02212,C0139,2025-01-04, electronics ,Product 84,-4,4372.37,0.0,UPI,Completed
O02213,C0072,2024-09-06,ELECTRONICS,Product 67,3,1473.8,0.0,Card,Completed
O02214,C0381,2023-08-21,Fashion,Product 86,3,2353.2,0.1,COD,Cancelled
O02215,C0059,2024-01-10,Home,Product 40,4,426.8,0.15,COD,Cancelled
O02216,C0268,2027-01-01,Home,Product 17,5,4211.59,0.1,COD,Returned
O02217,C0055,2025-04-05,fashion ,Product 54,4,879.95,0.05,UPI,Cancelled
O02218,C0193,2024-01-05,Home,Product 80,1,3808.05,0.05,Card,Cancelled
O02219,C0435,2024-06-12,Fashion,Product 25,4,3528.99,0.15,Card,Completed
